objID,ra,dec
108400014017927452,1.40178858,0.3391964
108400014019881007,1.40199021,0.33380391
108400014019892321,1.40198832,0.33490295
108400014020320104,1.40222058,0.33285296
108400014020496204,1.40204207,0.33813589
108400014021507558,1.40213568,0.3392841
108400014022954870,1.40235839,0.33701236
108400014025922097,1.40259185,0.33472371
108400014028062915,1.40280595,0.33539758
108400014037532216,1.40366178,0.33459819
108400014042258249,1.40422129,0.33986007
108400014044413262,1.4045026414867694,0.33569697338005217
108400014044638469,1.40444883,0.34004397
108400014048393244,1.40483069,0.33568061
108400014055041495,1.40550089,0.33421866
108400014056537560,1.40562473,0.33928886
108400014058341311,1.40589911,0.33404178
108400014060791906,1.40608065,0.33456292
108400014061072799,1.40617424,0.33528001
108400014063582572,1.40641101,0.3351067
108400014064873653,1.40648387,0.33602265
108400014069242821,1.40699789,0.33529346
108400014069809672,1.40697798,0.34104236
108400014070310521,1.40703214,0.33340912
108400014071604216,1.40720502,0.33647615
108400014072967484,1.40729574,0.33921712
108400014073030642,1.40737675,0.33347755
108400014075395131,1.40760058,0.33724835
108400014075626985,1.40756066,0.3388031
108400014076005466,1.40759439,0.33754467
108400014076161717,1.40768508,0.33437751
108400014076191080,1.40762304,0.33387568
108400014078457082,1.40781734,0.33888902
108400014078594980,1.40785831,0.33713132
108400014078953071,1.40796374,0.33550557
108400014080298697,1.40809427,0.34019705
108400014082248307,1.4083409404396554,0.3398900674036997
108400014082573971,1.40825578,0.3362922
108400014082625393,1.40826388,0.33748012
108400014082636306,1.40832771,0.33821931
108400014082827907,1.40834164,0.33955261
108400014083336710,1.40840717,0.33853272
108400014084552974,1.40852915,0.33542058
108400014087274910,1.4087034,0.33707999
108400014087681839,1.4087659,0.33451512
108400014094687186,1.40963731,0.33898726
108400014097459974,1.40981427,0.34125598
108400014099984390,1.41008326,0.33650897
108400014105853134,1.41064863,0.33556263
108400014108767620,1.41094967,0.33929163
108400014109889655,1.41105511,0.34099261
108400014113188398,1.41141041,0.33982763
108400014116191950,1.41168282,0.33456809
108400014118825389,1.4119559,0.33743291
108400014119257739,1.41199917,0.3393919
108400014122838692,1.41235118,0.34018961
108360014117487928,1.41177261,0.30625478
108360014119075243,1.4119241525271498,0.303938449603254
108360014127513871,1.41273883,0.30287927
108360014129229632,1.41292268,0.30766727
108360014133930068,1.413382,0.29970969
108360014135131698,1.41358213,0.30104026
108360014136156739,1.41361505,0.30525462
108360014143762284,1.41437754,0.30156059
108360014146818879,1.41475909,0.30697873
108360014148222479,1.41482803,0.30170699
108360014156300996,1.41562633,0.30048599
108360014157204832,1.41572218,0.30366933
108360014157617464,1.41576244,0.30586058
108360014159399282,1.41593546,0.30738455
108360014159420385,1.41594327,0.29996459
108360014161280021,1.41601926,0.29948307
